Satis Elemani Kodu;Код Контрагента;Контрагент;Ziyaret Gunu
OR4502;120.45.100.0510;KOKAND REGION OTHERS;Cuma
OR4502;120.45.100.0578;XAYDAROVA ZUXRAXON RASULOVNA (XOJI ONA MARKET NAYMANCHA);Cuma
OR4502;120.45.100.0236;KOKAND GOODNESS TRADE OOO ZAYTUN;Cuma
OR4502;120.45.100.0553;XO'JAMOVA DILBAR MELIBOYEVMA IMKON;Cuma
OR4502;120.45.100.0464;AVTOBEKAT;Cuma
OR4502;120.45.100.0013;KAVSAR MCHJ KAVSAR MARKET;Cuma
OR4502;120.45.100.0255;NURMATOV XURSHID XAYDARALIYEVICH;Cuma
OR4502;120.45.100.0019;EVROMARKET MCHJ EVRO MARKET;Cuma
OR4502;120.45.100.0488;CHINOR 2019 MARKET MCHJ;Cuma
OR4502;120.45.100.0025;MARVARID TRADE MCHJ MARVARID;Cuma
OR4502;120.45.100.0126;MAMAJONOV AZIZJON BAXODIRJON OGLI;Cuma
OR4502;120.45.100.0231;ROSHAA MARKET MCHJ;Cuma
OR4502;120.45.100.0014;GILETTE MARKET MCHJ GILLETE;Cuma
OR4502;120.45.100.0013;KAVSAR MCHJ KAVSAR MARKET;Cuma
OR4502;120.45.100.0583;SO SMALL GOODS NAVOI 1 MCHJ;Cuma
OR4502;120.45.100.0341;AL FAJR KOKAND MCHJ;Cuma
OR4502;120.45.100.0020;PEERLESS MCHJ BENAZIR 1;Cuma
OR4502;120.45.100.0261;NAZIROV XAMDAMJON BAXODIRJON OGLI;Cuma
OR4502;120.45.100.0262;SWEETHOME MCHJ;Cuma
OR4502;120.45.100.0217;DJOMOLDINOVA ODINA (MUNIS ZELYONNI ICHI ) 11 08;Cuma
OR4502;120.45.100.0075;DIDO STYLE TRADE MCHJ;Cuma
OR4502;120.45.100.0474;ANSOR KOKAND MCHJ;Cuma
OR4502;120.45.100.0493;MCHJ DARXON;Cuma
OR4502;120.45.100.0507; ASMALD HOTEL MCHJ;Cuma
OR4502;120.45.100.0070;ABDULLAEV ABDUHAMIDJON YATT MADAD MARKET;Cuma
OR4502;120.45.100.0341;AL FAJR KOKAND MCHJ;Cuma
OR4502;120.45.100.0474;ANSOR KOKAND MCHJ;Cuma
OR4502;120.45.100.0465;ASMU HALOL RISQI MCHJ (ASMU);Cuma
OR4502;120.45.100.0464;AVTOBEKAT;Cuma
OR4502;120.45.100.0306;AXROROV SHUXRATBEK (ECO DUKON);Cuma
OR4502;120.45.100.0488;CHINOR 2019 MARKET MCHJ;Cuma
OR4502;120.45.100.0019;EVROMARKET MCHJ EVRO MARKET;Cuma
OR4502;120.45.100.0014;GILETTE MARKET MCHJ GILLETE;Cuma
OR4502;120.45.100.0013;KAVSAR MCHJ KAVSAR MARKET;Cuma
OR4502;120.45.100.0236;KOKAND GOODNESS TRADE OOO ZAYTUN;Cuma
OR4502;120.45.100.0510;KOKAND REGION OTHERS;Cuma
OR4502;120.45.100.0126;MAMAJONOV AZIZJON BAXODIRJON OGLI;Cuma
OR4502;120.45.100.0025;MARVARID TRADE MCHJ MARVARID;Cuma
OR4502;120.45.100.0493;MCHJ DARXON;Cuma
OR4502;120.45.100.0214;MIRIKROM XSD OOO;Cuma
OR4502;120.45.100.0101;MUKAMMAL MCHJ ABDUVOSIT;Cuma
OR4502;120.45.100.0261;NAZIROV XAMDAMJON BAXODIRJON OGLI;Cuma
OR4502;120.45.100.0020;PEERLESS MCHJ BENAZIR 1;Cuma
OR4502;120.45.100.0498;QASR HOTEL;Cuma
OR4502;120.45.100.0050;MAXMUDOVA GULBAXOR NABIYEVNA;Cuma
OR4502;120.45.100.0470;QO'QON 1912 OST;Cuma
OR4502;120.45.100.0407;RAHIMOV ILYOSJON ISMOILJON UGLI YATT;Cuma
OR4502;120.45.100.0058;RASULOV ABDULAZIZ YATT ATLAS MARKET;Cuma
OR4502;120.45.100.0231;ROSHAA MARKET MCHJ;Cuma
OR4502;120.45.100.0238;SHAMSUTDINOV LAZIZ ANVAROVICH MIR MARKET YANGI CHORSU;Cuma
OR4502;120.45.100.0572;SHARAFITDINOV RUSTAM RAXMATOVICH (ADMIRAL TUXLIMERGAN);Cuma
OR4502;120.45.100.0583;SO SMALL GOODS NAVOI 1 MCHJ;Cuma
OR4502;120.45.100.0262;SWEETHOME MCHJ;Cuma
OR4502;120.45.100.0030;TURKISTON REDLINE MCHJ;Cuma
OR4502;120.45.100.0410;USMONOVA ZULFIYAXON YATT (KAPPON 3 DUKON);Cuma
OR4502;120.45.100.0310;XAYDAR-OTA QO QON MCHJ (DARXON);Cuma
OR4502;120.45.100.0469;YATT G'ANIYEV ODILXON (ODIL AKA TUXLIMERGAN);Cuma
OR4502;120.45.100.0418;ZOXIDOV RAXIM YATT (26-MAKTAB RUPARASI);Cuma
OR4502;120.45.100.0589;VALMO MCHJ;Pazartesi
OR4502;120.45.100.0589;VALMO MCHJ;Sali
OR4502;120.45.100.0589;VALMO MCHJ;Carsamba
OR4502;120.45.100.0589;VALMO MCHJ;Persembe
OR4502;120.45.100.0589;VALMO MCHJ;Cuma
OR4502;120.45.100.0055;SALIDJANOV AXROR ADXAMOVICH;Pazartesi
OR4502;120.45.100.0507; ASMALD HOTEL MCHJ;Cuma
OR4502;120.45.100.0070;ABDULLAEV ABDUHAMIDJON YATT MADAD MARKET;Cuma
OR4502;120.45.100.0341;AL FAJR KOKAND MCHJ;Cuma
OR4502;120.45.100.0535;ANOR MARKET (AYRILISH ILXOMJON);Cuma
OR4502;120.45.100.0474;ANSOR KOKAND MCHJ;Cuma
OR4502;120.45.100.0465;ASMU HALOL RISQI MCHJ (ASMU);Cuma
OR4502;120.45.100.0464;AVTOBEKAT;Cuma
OR4502;120.45.100.0306;AXROROV SHUXRATBEK (ECO DUKON);Cuma
OR4502;120.45.100.0215;AZZAMXON MCHJ (ROHAT NAVOIY);Cuma
OR4502;120.45.100.0345;BONU MARKET (NAVOIY 32 DOM ) 24 03;Cuma
OR4502;120.45.100.0488;CHINOR 2019 MARKET MCHJ;Cuma
OR4502;120.45.100.0075;DIDO STYLE TRADE MCHJ;Cuma
OR4502;120.45.100.0256;DM BARAKA IXLOS MCHJ;Cuma
OR4502;120.45.100.0019;EVROMARKET MCHJ EVRO MARKET;Cuma
OR4502;120.45.100.0014;GILETTE MARKET MCHJ GILLETE;Cuma
OR4502;120.45.100.0014;GILETTE MARKET MCHJ GILLETE;Cuma
OR4502;120.45.100.0119;HAYDAROV HURSHIDJON YATT TURON MARKET;Cuma
OR4502;120.45.100.0185;ISMOILOVA ODINAXON YATT (EKO MARKET YARMARKA);Cuma
OR4502;120.45.100.0429;ISROILOV ABDUQODIR YATT (DERIZLIK MARKET);Cuma
OR4502;120.45.100.0423;KASIMOV MUHAMMAD YATT (NAVOIY BOZORCHA BURCHAGI);Cuma
OR4502;120.45.100.0028;MAMATQULOV SHOVKAT YATT NIHOL MARKET;Cuma
OR4502;120.45.100.0121;SAODAT MARKET YATT XUSHNAZAROV AKMAL;Cuma
OR4502;120.45.100.0505;SAYDULLAYEV SAYDULLAXON BAHROM OGLI;Cuma
OR4502;120.45.100.0086;SHARQ MARKET X/K SHARQ SAODAT FAYZ SAVDO;Cuma
OR4502;120.45.100.0253;SULEYMANOV NODIR RAVSHANJONOVICH;Cuma
OR4502;120.45.100.0048;TADJIBEV DILSHODJON YATT ELSHODBEK;Cuma
OR4502;120.45.100.0410;USMONOVA ZULFIYAXON YATT (KAPPON 3 DUKON);Cuma
OR4502;120.45.100.0193;XAYDAROV RUSTAM YATT RUSTAM AKA;Cuma
OR4502;120.45.100.0477;YATT NASRIDDINOVA NAZOKAT (SEZAM);Cuma
OR4502;120.45.100.0386;YATT RAXMONOV BAXTIYOR (YARMARKA);Cuma
OR4502;120.45.100.0478;YATT YUSUPOV ILYOS SHAVKATOVICH (SHARQ ZIYO);Cuma
OR4503;120.45.100.0029; FIRDAVS - NURBEK MCHJ (KALXOZ METAN RO'PARASI) 25 07;Persembe
OR4503;120.45.100.0100;ORTIKOV ISMOIJON (IZZAT MARKET) ZAM ZAM DANGARA;Persembe
OR4503;120.45.100.0106;UCH OGA INILAR CHAYXONASI X/K (DANGARA);Persembe
OR4503;120.45.100.0111;RAXMATJON TRADE MARKET X/K (PEPSI MARKET DANGARA);Persembe
OR4503;120.45.100.0128;KOBILOV AKBARJON YATT (1-KANTINER QIZILMUSH);Persembe
OR4503;120.45.100.0168;BOTIROV QODILJON YATT (KECHIK TURK MARGUBA OPA);Persembe
OR4503;120.45.100.0186;MURATOV VOSIT YATT (2-KANTINER QIZILMUSH);Persembe
OR4503;120.45.100.0204;XASANOV JAXONGIR MMM O/K (PEPSI MARKET QASHQAR);Persembe
OR4503;120.45.100.0205;KARIMOV OLIMJON YATT (SHOX MARKET TELEMING);Persembe
OR4503;120.45.100.0114;PARFUM MARKET;Carsamba
OR4503;120.45.102.0598;EKO BOZOR RAVNAQI O/K (EKO BOZOR DANGARA);Persembe
OR4503;120.45.100.0275;MUROD MARKET (KOTTA GANJIRAVON SVETAFOR YONI) 08 08;Persembe
OR4503;120.45.100.0125;BONUS MARKET 007 MCHJ (YAYPAN BOZOR);Sali
OR4503;120.45.100.0509;BIBINURIYA (BIBINUR MARKET) DANGARA ;Persembe
OR4503;120.45.100.0559;IBROHIMOV OYBEK XUSANJON O'G'LI BARAKA SAVDO MARKET (QIRQLAR ARALASH);Persembe
OR4503;120.45.100.0566;DANGARA UNIVERSAL BARAKALI SAVDO MCHJ (MINGLAR MAKON);Persembe
OR4503;120.45.100.0042;XALILOV AKBAR SNIKERS\;Sali
OR4503;120.45.100.0084;SOTVOLDIYEVA DILSHODA YATT (BESHARIQ LOREAL SHERALI);Pazartesi
OR4503;120.45.100.0092;XALILOV ASRORJON YATT (RISHTON MASJIT OLDI);Carsamba
OR4503;120.45.107.0630;GLOBAL INFINITY XK (ASMO);Sali
OR4503;120.45.100.0093;TURSUNQULOV MUZAFFAR YATT (OYIMQISHLOQ MINI MARKET);Pazartesi
OR4503;120.45.100.0097;ABDURASULOV NAVRUZBEK YATT (NAVRUZBEK BESHARIQ BOZOR);Pazartesi
OR4503;120.45.100.0113;MIRZAKARIMOV NURIDDIN X/K (UCHKUPRIK NURIDDIN AKA);Cuma
OR4503;120.45.100.0120;YULDASHEV FARXODJON YATT (GARIB MASJIT);Carsamba
OR4503;120.45.100.0123;JURAYEVA SHAXNOZA YATT (CHASHMA UCHKUPRIK);Cuma
OR4503;120.45.100.0127;SHERQUZIYEV SHUKURULLO YATT (ORIGINAL MARKET YANGIQURGON);Cuma
OR4503;120.45.100.0129;QUCHQAROV RUZMATJON YATT (EKO MARKET INGICHKA);Pazartesi
OR4503;120.45.100.0137;SHAXODDINOVA DILAFRUZ (ASL-MARKET BEKOBOD) 13 05;Pazartesi
OR4503;120.45.100.0144;MAXKAMOVA ZAYNOZAXON YATT (GORSKIY BOZOR);Pazartesi
OR4503;120.45.100.0149;DJABBOROVA MOXIRA YATT (GORSKIY BOZOR);Pazartesi
OR4503;120.45.100.0153;AZIMOVA SEVARAXON YATT (GORSKIY BOZOR);Pazartesi
OR4503;120.45.108.0643;PARIZODA MUHAMMAD MUSO oilaviy korxona (PEPSI MARKET);Pazartesi
OR4503;120.45.107.0629;OCHILDINOV SHERZODBEK YATT (YANGIQURGON BOZOR);Cuma
OR4503;120.45.100.0179;OBOD FARM 5555 X/K (OBOD MARKET OBODON);Pazartesi
OR4503;120.45.100.0180;PLYUS SOXIL MCHJ;Sali
OR4503;120.45.100.0181;SAYYORA X/F (RISHTON APTEKA);Carsamba
OR4503;120.45.100.0190;VASILA MCHJ VASILA;Sali
OR4503;120.45.100.0195;URINOV SHUXRAT YATT (FAYZ MARKET GORSKIY);Pazartesi
OR4503;120.45.100.0199;THE BEST NEW GOLD MCHJ (QOQON MARKET GORSKIY);Pazartesi
OR4503;120.45.100.0202;XAYRIXON ONA XUMOYUNBEK KARVON YULI O/K (KARVON MARKET);Pazartesi
OR4503;120.45.100.0206;XUJA MARKET 2020 MCHJ (YAYPAN);Sali
OR4503;120.45.102.0590;ABDULLAYEVA OYNAXON YATT (KENZO);Sali
OR4503;120.45.102.0587;ABDUNAZAROV ZOKIRJON SOLIYEVICH FARRUX FAYZ;Pazartesi
OR4503;120.45.108.0644;AVAZ AYUBXON OOO (YOSHLIK);Sali
OR4503;120.45.108.0645;POVERFUL OOO;Sali
OR4503;120.45.108.0646;XASAN XUSAN SAVDO MAJMUASI OOO;Sali
OR4503;120.45.108.0647;SHERZODBEK ISHONCH XK (BEK);Sali
OR4503;120.45.102.0588;ASHURALIYEV DILMUROD YATT (CHINOR);Pazartesi
OR4503;120.45.102.0589;EHSONBOYEV G YATT (ASR);Pazartesi
OR4503;120.45.102.0591;SAMADOV A YATT (ARBAT);Sali
OR4503;120.45.102.0592;OXUNOVA Z YATT (FAYZ);Pazartesi
OR4503;120.45.102.0594;JURAYEV RAVSHANBEK YATT (BESHARIQ ARMELLE);Pazartesi
OR4503;120.45.102.0595;KABIROVA SH YATT (GOGOSHA);Pazartesi
OR4503;120.45.102.0597;MADRAXIMOV AZIZBEK YATT (FOOD);Pazartesi
OR4503;120.45.107.0631;DIAMOND 111 MCHJ (BOGDOD XORIMIYAT RUPARASI);Carsamba
OR4503;120.45.107.0632;MAGAZIN YABLOCHKA O/K (YAYPAN);Sali
OR4503;120.45.107.0633;URINOVA IRODA YATT;Cuma
OR4503;120.45.103.0614;BEKZOD FARM RISHTON MCHJ (1-MAKTAB RUPARASI);Carsamba
OR4503;120.45.108.0648;MEGAFARM MEDIKAL TRADE MCHJ (YANGIQURGON VODIY MED KLINIKA YONI);Cuma
OR4503;120.45.108.0654;BOYISJONOV LATIFJON YATT (ZAMON MARKET);Persembe
OR4503;120.45.106.0617;BESH BARAKA 515 MCHJ;Carsamba
OR4503;120.45.108.0649;QIZILQAQIR SAVDO SAVDO FAYZ XK;Sali
OR4503;120.45.106.0620;ABDULLAJONOV AXRORJON XOLMATOVICH;Carsamba
OR4503;120.45.100.0313;BOHODIR AKA (OQQURG'ON SENTR) 08 08;Cuma
OR4503;120.45.106.0621;NAZAROVA GULCHEXRA YATT (TURON OPTOM DOKONI);Carsamba
OR4503;120.45.100.0326;DADABOYEVA MUXTARAMOY (FAMILY);Carsamba
OR4503;120.45.106.0622;MAMASHARIPOVA FIRDAVS YATT (IXLOS MARKET);Carsamba
OR4503;120.45.103.0665;AL ANAS MCHJ;Cuma
OR4503;120.45.106.0625;HAKIMOV ISOMIDDIN YATT (HUMO DOKONI);Carsamba
OR4503;120.45.107.0637;AMINOV OTABEK BAXTIYOR OGLI YATT;Cuma
OR4503;120.45.107.0638;UMARQULOV RUSTAMJON YATT;Cuma
OR4503;120.45.100.0348;TABASSUM GREAT FUTURE (ALO MARKET BESHARIQ MUSIQA MAKTAB RUPARASI);Pazartesi
OR4503;120.45.100.0350;ZIYO MARKET BESHARIQ XK (ASL TUYXONA);Pazartesi
OR4503;120.45.100.0351;ASRANQULOV YUSUFJON DALADAN DASTURXONGACHA AK. LICEYNI YONI;Carsamba
OR4503;120.45.100.0352;BAXROM BAHODIR 777 MCHJ BOGDOD AK. LICEYNI RUPARASI;Carsamba
OR4503;120.45.100.0353;BEKVACHCHA PORLOQ DIYORI MCHJ BOGDODGA ETMASDAN;Carsamba
OR4503;120.45.100.0354;ERGASHEV OYBEK MUZAFFAR OGLI YANGI QURGON BOZOR 32 DUKON;Cuma
OR4503;120.45.100.0355;TESHABOYEVA ZULAYHO YATT YANGI QURGON BOZOR;Cuma
OR4503;120.45.100.0367;JURABOYEVA FERUZA YATT MIR PARFYUMA (MAKRONI OLDI RISHTON);Carsamba
OR4503;120.45.100.0368;RISHTON METAL STROY X/K ZAMIN MARKET (1-MAKTABNI RUPARASI);Carsamba
OR4503;120.45.100.0369;MIR AZIZ XK APTEKA (ISHONCH KLINIKA YONI);Cuma
OR4503;120.45.100.0372;OQTEPA IDEAL MAREKET O/K (BEKZODJON OQTEPA);Sali
OR4503;120.45.100.0373;ORZU MARKET YAYPAN MCHJ ORZU MARKET (YAYPAN DEXQON BOZOR ICHI);Sali
OR4503;120.45.100.0375;QORABOYEV SANJARBEK YATT (YAYPAN BOZOR);Sali
OR4503;120.45.100.0376;XAYDAROV AZIZBEK YATT (YAYPAN DEXQON BOZOR ICHI 2-DUKON);Sali
OR4503;120.45.102.0603;XADJAMURATOV MIRJALOL MAMIRDJANOVICH;Persembe
OR4503;120.45.106.0626;AXEO TRADE MCHJ;Persembe
OR4503;120.45.106.0627;YATT YULDASHEV FARXODJON (RISHTON GARIB MASJIDNI YONI);Carsamba
OR4503;120.45.108.0657;YATT GIYOSIDDINOVA ZUMRADXON (YAYPAN BOZOR SUPER RUZGOR MARKET);Sali
OR4503;120.45.106.0628;YATT MAMASHARIPOVA MUMINAXON (IHLOS RISHTON);Carsamba
OR4503;120.45.108.0656;GIYOSIDDINOVA ZIMRADXON YATT (SUPER RUZGOR);Sali
OR4503;120.45.102.0604;ZAFAROVA FERUZAXON YATT (BESHARIQ PEREZ BOZOR);Pazartesi
OR4503;120.45.101.0585;ABDURABIYEV BAXTIYORJON YATT BAXT MARKET (BOGDOD);Carsamba
OR4503;120.45.108.0658;YATT ALIXUJAYEV YODGORXUJA (XUJA MARKET YAYPAN);Sali
OR4503;120.45.107.0640;MCHJ BM KARVON TRADE (SALEN KARVON);Cuma
OR4503;120.45.108.0659;YATT PATTAYEV AVAZXON (AVAZXON AKA YAYPAN);Sali
OR4503;120.45.100.0403;JAVOXIR BESHARIQ (WORLD BARBER MARKET SOLIQ RUPARASI);Pazartesi
OR4503;120.45.100.0409;ABDULLAJONOV ILHOMJON (RISHTON TAMOJNI MARKET) 11 08;Carsamba
OR4503;120.45.108.0662;KARIMOV ORIFJON YATT ELBAZAR MARKET (YAYPAN);Sali
OR4503;120.45.102.0607;URMANOVA MATLIBAXON YATT (BESHARIQ DAVLATJON);Pazartesi
OR4503;120.45.107.0641;XOJIYEVA XOJIRAXON YATT YANGIQURGON (BOZOR ICHI);Cuma
OR4503;120.45.108.0663;RUZIYEV SARDORBEK YATT (YAYPAN SARDOR);Sali
OR4503;120.45.102.0609;PARPIYEVA NODIRA YATT (NODIRA OPA GORSKIY BOZOR ICHI);Pazartesi
OR4503;120.45.102.0610;DUSMATOVA KAROMAT YATT (BESHARIQ TEMIRYUL BOZOR);Pazartesi
OR4503;120.45.102.0611;LUQMONJON-RAVSHANBE X/K (PEPSI MARKET BOGDOD);Carsamba
OR4503;120.45.102.0612;GOFUROVA SHOXNOZA YATT (SHAXNOZA OPA BESHARIQ TEMIRYUL BIZOR);Pazartesi
OR4503;120.45.107.0642;RUSTAMOVA MAXLIYOXON YATT (YANGIQURGON BOZOR SHUKRINISO OPA);Cuma
OR4503;120.45.101.0586;MUHAMMADYUSUF MUNIRAXON (SALOXIDDIN BOG'DOD);Carsamba
OR4503;120.45.108.0664;NURSUX TRADE MCHJ;Sali
OR4503;120.45.100.0529;TO'YCHIYEVA NODIRA (BESHARIQ KRUG OLDI);Pazartesi
OR4503;120.45.100.0567;TOJIYEV ZIKIRJON SIDDIKOVICH (MARJON GORSKIY);Pazartesi
OR4503;120.45.100.0114;PARFUM MARKET;Sali
OR4503;120.45.100.0092;XALILOV ASRORJON YATT (RISHTON MASJIT OLDI);Sali
OR4503;120.45.100.0120;YULDASHEV FARXODJON YATT (GARIB MASJIT);Sali
OR4503;120.45.100.0134;VODIY EDX MCHJ VODIY MARKET;Carsamba
OR4503;120.45.100.0181;SAYYORA X/F (RISHTON APTEKA);Sali
OR4503;120.45.107.0631;DIAMOND 111 MCHJ (BOGDOD XORIMIYAT RUPARASI);Sali
OR4503;120.45.103.0614;BEKZOD FARM RISHTON MCHJ (1-MAKTAB RUPARASI);Sali
OR4503;120.45.106.0617;BESH BARAKA 515 MCHJ;Sali
OR4503;120.45.106.0620;ABDULLAJONOV AXRORJON XOLMATOVICH;Sali
OR4503;120.45.106.0621;NAZAROVA GULCHEXRA YATT (TURON OPTOM DOKONI);Sali
OR4503;120.45.100.0326;DADABOYEVA MUXTARAMOY (FAMILY);Sali
OR4503;120.45.106.0622;MAMASHARIPOVA FIRDAVS YATT (IXLOS MARKET);Sali
OR4503;120.45.106.0625;HAKIMOV ISOMIDDIN YATT (HUMO DOKONI);Sali
OR4503;120.45.100.0351;ASRANQULOV YUSUFJON DALADAN DASTURXONGACHA AK. LICEYNI YONI;Sali
OR4503;120.45.100.0352;BAXROM BAHODIR 777 MCHJ BOGDOD AK. LICEYNI RUPARASI;Sali
OR4503;120.45.100.0134;VODIY EDX MCHJ VODIY MARKET;Pazartesi
OR4503;120.45.100.0353;BEKVACHCHA PORLOQ DIYORI MCHJ BOGDODGA ETMASDAN;Sali
OR4503;120.45.100.0367;JURABOYEVA FERUZA YATT MIR PARFYUMA (MAKRONI OLDI RISHTON);Sali
OR4503;120.45.100.0368;RISHTON METAL STROY X/K ZAMIN MARKET (1-MAKTABNI RUPARASI);Sali
OR4503;120.45.106.0626;AXEO TRADE MCHJ;Sali
OR4503;120.45.106.0627;YATT YULDASHEV FARXODJON (RISHTON GARIB MASJIDNI YONI);Sali
OR4503;120.45.106.0628;YATT MAMASHARIPOVA MUMINAXON (IHLOS RISHTON);Sali
OR4503;120.45.101.0585;ABDURABIYEV BAXTIYORJON YATT BAXT MARKET (BOGDOD);Sali
OR4503;120.45.100.0409;ABDULLAJONOV ILHOMJON (RISHTON TAMOJNI MARKET) 11 08;Sali
OR4503;120.45.102.0611;LUQMONJON-RAVSHANBE X/K (PEPSI MARKET BOGDOD);Sali
OR4503;120.45.101.0586;MUHAMMADYUSUF MUNIRAXON (SALOXIDDIN BOG'DOD);Sali
OR4503;120.45.100.0125;BONUS MARKET 007 MCHJ (YAYPAN BOZOR);Carsamba
OR4503;120.45.100.0042;XALILOV AKBAR SNIKERS\;Carsamba
OR4503;120.45.100.0180;PLYUS SOXIL MCHJ;Carsamba
OR4503;120.45.100.0190;VASILA MCHJ VASILA;Carsamba
OR4503;120.45.100.0206;XUJA MARKET 2020 MCHJ (YAYPAN);Carsamba
OR4503;120.45.102.0590;ABDULLAYEVA OYNAXON YATT (KENZO);Carsamba
OR4503;120.45.108.0644;AVAZ AYUBXON OOO (YOSHLIK);Carsamba
OR4503;120.45.108.0645;POVERFUL OOO;Carsamba
OR4503;120.45.108.0646;XASAN XUSAN SAVDO MAJMUASI OOO;Carsamba
OR4503;120.45.108.0647;SHERZODBEK ISHONCH XK (BEK);Carsamba
OR4503;120.45.102.0591;SAMADOV A YATT (ARBAT);Carsamba
OR4503;120.45.107.0632;MAGAZIN YABLOCHKA O/K (YAYPAN);Carsamba
OR4503;120.45.108.0649;QIZILQAQIR SAVDO SAVDO FAYZ XK;Carsamba
OR4503;120.45.100.0372;OQTEPA IDEAL MAREKET O/K (BEKZODJON OQTEPA);Carsamba
OR4503;120.45.100.0373;ORZU MARKET YAYPAN MCHJ ORZU MARKET (YAYPAN DEXQON BOZOR ICHI);Carsamba
OR4503;120.45.100.0375;QORABOYEV SANJARBEK YATT (YAYPAN BOZOR);Carsamba
OR4503;120.45.100.0376;XAYDAROV AZIZBEK YATT (YAYPAN DEXQON BOZOR ICHI 2-DUKON);Carsamba
OR4503;120.45.108.0657;YATT GIYOSIDDINOVA ZUMRADXON (YAYPAN BOZOR SUPER RUZGOR MARKET);Carsamba
OR4503;120.45.108.0656;GIYOSIDDINOVA ZIMRADXON YATT (SUPER RUZGOR);Carsamba
OR4503;120.45.108.0658;YATT ALIXUJAYEV YODGORXUJA (XUJA MARKET YAYPAN);Carsamba
OR4503;120.45.108.0659;YATT PATTAYEV AVAZXON (AVAZXON AKA YAYPAN);Carsamba
OR4503;120.45.108.0662;KARIMOV ORIFJON YATT ELBAZAR MARKET (YAYPAN);Carsamba
OR4503;120.45.102.0603;XADJAMURATOV MIRJALOL MAMIRDJANOVICH;Pazartesi
OR4503;120.45.108.0663;RUZIYEV SARDORBEK YATT (YAYPAN SARDOR);Carsamba
OR4503;120.45.106.0619;OTABEK 908 XUSUSIY KORXONA;Sali
OR4503;120.45.100.0254;NAJIMOV SHERALI MINOVARJON OGLI;Cuma
OR4503;120.45.102.0599;FAROIZ NURMUXAMMAD OILAVIY KORXONASI;Pazartesi
OR4503;120.45.108.0645;POVERFUL OOO;Cuma
OR4503;120.45.102.0600;ANDALUS MARKET MCHJ;Pazartesi
OR4503;120.45.102.0600;ANDALUS MARKET MCHJ;Sali
OR4503;120.45.102.0600;ANDALUS MARKET MCHJ;Carsamba
OR4503;120.45.102.0600;ANDALUS MARKET MCHJ;Persembe
OR4503;120.45.102.0600;ANDALUS MARKET MCHJ;Cuma
OR4503;120.45.100.0134;VODIY EDX MCHJ VODIY MARKET;Cuma
OR4503;120.45.102.0603;XADJAMURATOV MIRJALOL MAMIRDJANOVICH;Cuma
OR4503;120.45.107.0630;GLOBAL INFINITY XK (ASMO);Cuma
OR4503;120.45.103.0665;AL ANAS MCHJ;Pazartesi
OR4503;120.45.102.0603;XADJAMURATOV MIRJALOL MAMIRDJANOVICH;Carsamba
OR4503;120.45.102.0603;XADJAMURATOV MIRJALOL MAMIRDJANOVICH;Sali
OR4503;120.45.107.0630;GLOBAL INFINITY XK (ASMO);Pazartesi
OR4503;120.45.107.0630;GLOBAL INFINITY XK (ASMO);Persembe
OR4503;120.45.103.0665;AL ANAS MCHJ;Carsamba
OR4503;120.45.103.0665;AL ANAS MCHJ;Persembe
OR4503;120.45.107.0630;GLOBAL INFINITY XK (ASMO);Carsamba
OR4503;120.45.100.0134;VODIY EDX MCHJ VODIY MARKET;Persembe
OR4503;120.45.100.0134;VODIY EDX MCHJ VODIY MARKET;Sali
OR4503;120.45.103.0665;AL ANAS MCHJ;Sali
OR4503;120.45.102.0602;BESHARIQ VODIY MARKET MCHJ;Pazartesi
OR4503;120.45.102.0602;BESHARIQ VODIY MARKET MCHJ;Sali
OR4503;120.45.102.0602;BESHARIQ VODIY MARKET MCHJ;Carsamba
OR4503;120.45.102.0602;BESHARIQ VODIY MARKET MCHJ;Persembe
OR4503;120.45.102.0602;BESHARIQ VODIY MARKET MCHJ;Cuma
OR4503;120.45.107.0639;BUNYODKOR ISTIQLOL SERVIS (ANSOR);Pazartesi
OR4503;120.45.107.0639;BUNYODKOR ISTIQLOL SERVIS (ANSOR);Sali
OR4503;120.45.107.0639;BUNYODKOR ISTIQLOL SERVIS (ANSOR);Carsamba
OR4503;120.45.107.0639;BUNYODKOR ISTIQLOL SERVIS (ANSOR);Persembe
OR4503;120.45.107.0639;BUNYODKOR ISTIQLOL SERVIS (ANSOR);Cuma
OR4503;120.45.100.0133;ADOLATBONU MOXIRABONU DETSKIY MARKET MCHJ DETSKI MIR (RISHTON);Pazartesi
OR4503;120.45.100.0133;ADOLATBONU MOXIRABONU DETSKIY MARKET MCHJ DETSKI MIR (RISHTON);Sali
OR4503;120.45.100.0133;ADOLATBONU MOXIRABONU DETSKIY MARKET MCHJ DETSKI MIR (RISHTON);Carsamba
OR4503;120.45.100.0133;ADOLATBONU MOXIRABONU DETSKIY MARKET MCHJ DETSKI MIR (RISHTON);Persembe
OR4503;120.45.100.0133;ADOLATBONU MOXIRABONU DETSKIY MARKET MCHJ DETSKI MIR (RISHTON);Cuma
OR4503;120.45.100.0558; VIZUS MODERN TRADE MCHJ ASMO 3;Pazartesi
OR4503;120.45.100.0558; VIZUS MODERN TRADE MCHJ ASMO 3;Sali
OR4503;120.45.100.0558; VIZUS MODERN TRADE MCHJ ASMO 3;Carsamba
OR4503;120.45.100.0558; VIZUS MODERN TRADE MCHJ ASMO 3;Persembe
OR4503;120.45.100.0558; VIZUS MODERN TRADE MCHJ ASMO 3;Cuma
